type,src,dst,cidx,didx,period,error,cktElement,cktTerminal,cktPhase,cktProperty
SmartMeter,28100,1,0,0,15000,1.667e-05,Load.28100,BUS1,PHASE_2,None
SmartMeter,28101,1,0,0,15000,1.667e-05,Load.28101,BUS1,PHASE_1,None
SmartMeter,28102,1,0,0,15000,1.667e-05,Load.28102,BUS1,PHASE_3,None
SmartMeter,28103,1,0,0,15000,1.667e-05,Load.28103,BUS1,PHASE_1,None
SmartMeter,28104,1,0,0,15000,1.667e-05,Load.28104,BUS1,PHASE_1,None
SmartMeter,28105,1,0,0,15000,1.667e-05,Load.28105,BUS1,PHASE_2,None
SmartMeter,28106,1,0,0,15000,1.667e-05,Load.28106,BUS1,PHASE_1,None
SmartMeter,28107,1,0,0,15000,1.667e-05,Load.28107,BUS1,PHASE_1,None
SmartMeter,28108,1,0,0,15000,1.667e-05,Load.28108,BUS1,PHASE_2,None
SmartMeter,28109,1,0,0,15000,1.667e-05,Load.28109,BUS1,PHASE_1,None
SmartMeter,28110,1,0,0,15000,1.667e-05,Load.28110,BUS1,PHASE_1,None
SmartMeter,29056,1,0,0,15000,1.667e-05,Load.29056,BUS1,PHASE_1,None
SmartMeter,29057,1,0,0,15000,1.667e-05,Load.29057,BUS1,PHASE_2,None
SmartMeter,29058,1,0,0,15000,1.667e-05,Load.29058,BUS1,PHASE_1,None
SmartMeter,29059,1,0,0,15000,1.667e-05,Load.29059,BUS1,PHASE_1,None
SmartMeter,29060,1,0,0,15000,1.667e-05,Load.29060,BUS1,PHASE_1,None
SmartMeter,29061,1,0,0,15000,1.667e-05,Load.29061,BUS1,PHASE_2,None
SmartMeter,29062,1,0,0,15000,1.667e-05,Load.29062,BUS1,PHASE_2,None
SmartMeter,29063,1,0,0,15000,1.667e-05,Load.29063,BUS1,PHASE_3,None
SmartMeter,29064,1,0,0,15000,1.667e-05,Load.29064,BUS1,PHASE_1,None
SmartMeter,29065,1,0,0,15000,1.667e-05,Load.29065,BUS1,PHASE_2,None
SmartMeter,29066,1,0,0,15000,1.667e-05,Load.29066,BUS1,PHASE_2,None
SmartMeter,29067,1,0,0,15000,1.667e-05,Load.29067,BUS1,PHASE_3,None
SmartMeter,29068,1,0,0,15000,1.667e-05,Load.29068,BUS1,PHASE_2,None
SmartMeter,29069,1,0,0,15000,1.667e-05,Load.29069,BUS1,PHASE_1,None
SmartMeter,29070,1,0,0,15000,1.667e-05,Load.29070,BUS1,PHASE_2,None
SmartMeter,29071,1,0,0,15000,1.667e-05,Load.29071,BUS1,PHASE_3,None
SmartMeter,29072,1,0,0,15000,1.667e-05,Load.29072,BUS1,PHASE_3,None
SmartMeter,29073,1,0,0,15000,1.667e-05,Load.29073,BUS1,PHASE_3,None
SmartMeter,29074,1,0,0,15000,1.667e-05,Load.29074,BUS1,PHASE_3,None
SmartMeter,29075,1,0,0,15000,1.667e-05,Load.29075,BUS1,PHASE_1,None
SmartMeter,29076,1,0,0,15000,1.667e-05,Load.29076,BUS1,PHASE_1,None
SmartMeter,29077,1,0,0,15000,1.667e-05,Load.29077,BUS1,PHASE_1,None
SmartMeter,29078,1,0,0,15000,1.667e-05,Load.29078,BUS1,PHASE_2,None
SmartMeter,29079,1,0,0,15000,1.667e-05,Load.29079,BUS1,PHASE_3,None
SmartMeter,29080,1,0,0,15000,1.667e-05,Load.29080,BUS1,PHASE_1,None
SmartMeter,29081,1,0,0,15000,1.667e-05,Load.29081,BUS1,PHASE_2,None
SmartMeter,29082,1,0,0,15000,1.667e-05,Load.29082,BUS1,PHASE_3,None
SmartMeter,29083,1,0,0,15000,1.667e-05,Load.29083,BUS1,PHASE_3,None
SmartMeter,29084,1,0,0,15000,1.667e-05,Load.29084,BUS1,PHASE_1,None
SmartMeter,29085,1,0,0,15000,1.667e-05,Load.29085,BUS1,PHASE_1,None
SmartMeter,29086,1,0,0,15000,1.667e-05,Load.29086,BUS1,PHASE_1,None
SmartMeter,29087,1,0,0,15000,1.667e-05,Load.29087,BUS1,PHASE_3,None
SmartMeter,29088,1,0,0,15000,1.667e-05,Load.29088,BUS1,PHASE_3,None
SmartMeter,29089,1,0,0,15000,1.667e-05,Load.29089,BUS1,PHASE_1,None
SmartMeter,29090,1,0,0,15000,1.667e-05,Load.29090,BUS1,PHASE_2,None
SmartMeter,29091,1,0,0,15000,1.667e-05,Load.29091,BUS1,PHASE_2,None
SmartMeter,29092,1,0,0,15000,1.667e-05,Load.29092,BUS1,PHASE_2,None
SmartMeter,29093,1,0,0,15000,1.667e-05,Load.29093,BUS1,PHASE_2,None
SmartMeter,29094,1,0,0,15000,1.667e-05,Load.29094,BUS1,PHASE_3,None
SmartMeter,29095,1,0,0,15000,1.667e-05,Load.29095,BUS1,PHASE_2,None
SmartMeter,29096,1,0,0,15000,1.667e-05,Load.29096,BUS1,PHASE_2,None
SmartMeter,29097,1,0,0,15000,1.667e-05,Load.29097,BUS1,PHASE_3,None
SmartMeter,29098,1,0,0,15000,1.667e-05,Load.29098,BUS1,PHASE_3,None
SmartMeter,29099,1,0,0,15000,1.667e-05,Load.29099,BUS1,PHASE_2,None
SmartMeter,29100,1,0,0,15000,1.667e-05,Load.29100,BUS1,PHASE_2,None
SmartMeter,29101,1,0,0,15000,1.667e-05,Load.29101,BUS1,PHASE_1,None
SmartMeter,29102,1,0,0,15000,1.667e-05,Load.29102,BUS1,PHASE_3,None
SmartMeter,29103,1,0,0,15000,1.667e-05,Load.29103,BUS1,PHASE_1,None
SmartMeter,29104,1,0,0,15000,1.667e-05,Load.29104,BUS1,PHASE_1,None
SmartMeter,29105,1,0,0,15000,1.667e-05,Load.29105,BUS1,PHASE_2,None
SmartMeter,29106,1,0,0,15000,1.667e-05,Load.29106,BUS1,PHASE_1,None
SmartMeter,29107,1,0,0,15000,1.667e-05,Load.29107,BUS1,PHASE_1,None
SmartMeter,29108,1,0,0,15000,1.667e-05,Load.29108,BUS1,PHASE_2,None
SmartMeter,29109,1,0,0,15000,1.667e-05,Load.29109,BUS1,PHASE_1,None
SmartMeter,29110,1,0,0,15000,1.667e-05,Load.29110,BUS1,PHASE_1,None
SmartMeter,30056,1,0,0,15000,1.667e-05,Load.30056,BUS1,PHASE_1,None
SmartMeter,30057,1,0,0,15000,1.667e-05,Load.30057,BUS1,PHASE_2,None
SmartMeter,30058,1,0,0,15000,1.667e-05,Load.30058,BUS1,PHASE_1,None
SmartMeter,30059,1,0,0,15000,1.667e-05,Load.30059,BUS1,PHASE_1,None
SmartMeter,30060,1,0,0,15000,1.667e-05,Load.30060,BUS1,PHASE_1,None
SmartMeter,30061,1,0,0,15000,1.667e-05,Load.30061,BUS1,PHASE_2,None
SmartMeter,30062,1,0,0,15000,1.667e-05,Load.30062,BUS1,PHASE_2,None
SmartMeter,30063,1,0,0,15000,1.667e-05,Load.30063,BUS1,PHASE_3,None
SmartMeter,30064,1,0,0,15000,1.667e-05,Load.30064,BUS1,PHASE_1,None
SmartMeter,30065,1,0,0,15000,1.667e-05,Load.30065,BUS1,PHASE_2,None
SmartMeter,30066,1,0,0,15000,1.667e-05,Load.30066,BUS1,PHASE_2,None
SmartMeter,30067,1,0,0,15000,1.667e-05,Load.30067,BUS1,PHASE_3,None
SmartMeter,30068,1,0,0,15000,1.667e-05,Load.30068,BUS1,PHASE_2,None
SmartMeter,30069,1,0,0,15000,1.667e-05,Load.30069,BUS1,PHASE_1,None
SmartMeter,30070,1,0,0,15000,1.667e-05,Load.30070,BUS1,PHASE_2,None
SmartMeter,30071,1,0,0,15000,1.667e-05,Load.30071,BUS1,PHASE_3,None
SmartMeter,30072,1,0,0,15000,1.667e-05,Load.30072,BUS1,PHASE_3,None
SmartMeter,30073,1,0,0,15000,1.667e-05,Load.30073,BUS1,PHASE_3,None
SmartMeter,30074,1,0,0,15000,1.667e-05,Load.30074,BUS1,PHASE_3,None
SmartMeter,30075,1,0,0,15000,1.667e-05,Load.30075,BUS1,PHASE_1,None
SmartMeter,30076,1,0,0,15000,1.667e-05,Load.30076,BUS1,PHASE_1,None
SmartMeter,30077,1,0,0,15000,1.667e-05,Load.30077,BUS1,PHASE_1,None
SmartMeter,30078,1,0,0,15000,1.667e-05,Load.30078,BUS1,PHASE_2,None
SmartMeter,30079,1,0,0,15000,1.667e-05,Load.30079,BUS1,PHASE_3,None
SmartMeter,30080,1,0,0,15000,1.667e-05,Load.30080,BUS1,PHASE_1,None
SmartMeter,30081,1,0,0,15000,1.667e-05,Load.30081,BUS1,PHASE_2,None
SmartMeter,30082,1,0,0,15000,1.667e-05,Load.30082,BUS1,PHASE_3,None
SmartMeter,30083,1,0,0,15000,1.667e-05,Load.30083,BUS1,PHASE_3,None
SmartMeter,30084,1,0,0,15000,1.667e-05,Load.30084,BUS1,PHASE_1,None
SmartMeter,30085,1,0,0,15000,1.667e-05,Load.30085,BUS1,PHASE_1,None
SmartMeter,30086,1,0,0,15000,1.667e-05,Load.30086,BUS1,PHASE_1,None
SmartMeter,30087,1,0,0,15000,1.667e-05,Load.30087,BUS1,PHASE_3,None
SmartMeter,30088,1,0,0,15000,1.667e-05,Load.30088,BUS1,PHASE_3,None
SmartMeter,30089,1,0,0,15000,1.667e-05,Load.30089,BUS1,PHASE_1,None
SmartMeter,30090,1,0,0,15000,1.667e-05,Load.30090,BUS1,PHASE_2,None
SmartMeter,30091,1,0,0,15000,1.667e-05,Load.30091,BUS1,PHASE_2,None
SmartMeter,30092,1,0,0,15000,1.667e-05,Load.30092,BUS1,PHASE_2,None
SmartMeter,30093,1,0,0,15000,1.667e-05,Load.30093,BUS1,PHASE_2,None
SmartMeter,30094,1,0,0,15000,1.667e-05,Load.30094,BUS1,PHASE_3,None
SmartMeter,30095,1,0,0,15000,1.667e-05,Load.30095,BUS1,PHASE_2,None
SmartMeter,30096,1,0,0,15000,1.667e-05,Load.30096,BUS1,PHASE_2,None
SmartMeter,30097,1,0,0,15000,1.667e-05,Load.30097,BUS1,PHASE_3,None
SmartMeter,30098,1,0,0,15000,1.667e-05,Load.30098,BUS1,PHASE_3,None
SmartMeter,30099,1,0,0,15000,1.667e-05,Load.30099,BUS1,PHASE_2,None
SmartMeter,30100,1,0,0,15000,1.667e-05,Load.30100,BUS1,PHASE_2,None
SmartMeter,30101,1,0,0,15000,1.667e-05,Load.30101,BUS1,PHASE_1,None
SmartMeter,30102,1,0,0,15000,1.667e-05,Load.30102,BUS1,PHASE_3,None
SmartMeter,30103,1,0,0,15000,1.667e-05,Load.30103,BUS1,PHASE_1,None
SmartMeter,30104,1,0,0,15000,1.667e-05,Load.30104,BUS1,PHASE_1,None
SmartMeter,30105,1,0,0,15000,1.667e-05,Load.30105,BUS1,PHASE_2,None
SmartMeter,30106,1,0,0,15000,1.667e-05,Load.30106,BUS1,PHASE_1,None
SmartMeter,30107,1,0,0,15000,1.667e-05,Load.30107,BUS1,PHASE_1,None
SmartMeter,30108,1,0,0,15000,1.667e-05,Load.30108,BUS1,PHASE_2,None
SmartMeter,30109,1,0,0,15000,1.667e-05,Load.30109,BUS1,PHASE_1,None
SmartMeter,30110,1,0,0,15000,1.667e-05,Load.30110,BUS1,PHASE_1,None
SmartMeter,31056,1,0,0,15000,1.667e-05,Load.31056,BUS1,PHASE_1,None
SmartMeter,31057,1,0,0,15000,1.667e-05,Load.31057,BUS1,PHASE_2,None
SmartMeter,31058,1,0,0,15000,1.667e-05,Load.31058,BUS1,PHASE_1,None
SmartMeter,31059,1,0,0,15000,1.667e-05,Load.31059,BUS1,PHASE_1,None
SmartMeter,31060,1,0,0,15000,1.667e-05,Load.31060,BUS1,PHASE_1,None
SmartMeter,31061,1,0,0,15000,1.667e-05,Load.31061,BUS1,PHASE_2,None
SmartMeter,31062,1,0,0,15000,1.667e-05,Load.31062,BUS1,PHASE_2,None
SmartMeter,31063,1,0,0,15000,1.667e-05,Load.31063,BUS1,PHASE_3,None
SmartMeter,31064,1,0,0,15000,1.667e-05,Load.31064,BUS1,PHASE_1,None
SmartMeter,31065,1,0,0,15000,1.667e-05,Load.31065,BUS1,PHASE_2,None
SmartMeter,31066,1,0,0,15000,1.667e-05,Load.31066,BUS1,PHASE_2,None
SmartMeter,31067,1,0,0,15000,1.667e-05,Load.31067,BUS1,PHASE_3,None
SmartMeter,31068,1,0,0,15000,1.667e-05,Load.31068,BUS1,PHASE_2,None
SmartMeter,31069,1,0,0,15000,1.667e-05,Load.31069,BUS1,PHASE_1,None
SmartMeter,31070,1,0,0,15000,1.667e-05,Load.31070,BUS1,PHASE_2,None
SmartMeter,31071,1,0,0,15000,1.667e-05,Load.31071,BUS1,PHASE_3,None
SmartMeter,31072,1,0,0,15000,1.667e-05,Load.31072,BUS1,PHASE_3,None
SmartMeter,31073,1,0,0,15000,1.667e-05,Load.31073,BUS1,PHASE_3,None
SmartMeter,31074,1,0,0,15000,1.667e-05,Load.31074,BUS1,PHASE_3,None
SmartMeter,31075,1,0,0,15000,1.667e-05,Load.31075,BUS1,PHASE_1,None
SmartMeter,31076,1,0,0,15000,1.667e-05,Load.31076,BUS1,PHASE_1,None
SmartMeter,31077,1,0,0,15000,1.667e-05,Load.31077,BUS1,PHASE_1,None
SmartMeter,31078,1,0,0,15000,1.667e-05,Load.31078,BUS1,PHASE_2,None
SmartMeter,31079,1,0,0,15000,1.667e-05,Load.31079,BUS1,PHASE_3,None
SmartMeter,31080,1,0,0,15000,1.667e-05,Load.31080,BUS1,PHASE_1,None
SmartMeter,31081,1,0,0,15000,1.667e-05,Load.31081,BUS1,PHASE_2,None
SmartMeter,31082,1,0,0,15000,1.667e-05,Load.31082,BUS1,PHASE_3,None
SmartMeter,31083,1,0,0,15000,1.667e-05,Load.31083,BUS1,PHASE_3,None
SmartMeter,31084,1,0,0,15000,1.667e-05,Load.31084,BUS1,PHASE_1,None
SmartMeter,31085,1,0,0,15000,1.667e-05,Load.31085,BUS1,PHASE_1,None
SmartMeter,31086,1,0,0,15000,1.667e-05,Load.31086,BUS1,PHASE_1,None
SmartMeter,31087,1,0,0,15000,1.667e-05,Load.31087,BUS1,PHASE_3,None
SmartMeter,31088,1,0,0,15000,1.667e-05,Load.31088,BUS1,PHASE_3,None
SmartMeter,31089,1,0,0,15000,1.667e-05,Load.31089,BUS1,PHASE_1,None
SmartMeter,31090,1,0,0,15000,1.667e-05,Load.31090,BUS1,PHASE_2,None
SmartMeter,31091,1,0,0,15000,1.667e-05,Load.31091,BUS1,PHASE_2,None
SmartMeter,31092,1,0,0,15000,1.667e-05,Load.31092,BUS1,PHASE_2,None
SmartMeter,31093,1,0,0,15000,1.667e-05,Load.31093,BUS1,PHASE_2,None
SmartMeter,31094,1,0,0,15000,1.667e-05,Load.31094,BUS1,PHASE_3,None
SmartMeter,31095,1,0,0,15000,1.667e-05,Load.31095,BUS1,PHASE_2,None
SmartMeter,31096,1,0,0,15000,1.667e-05,Load.31096,BUS1,PHASE_2,None
SmartMeter,31097,1,0,0,15000,1.667e-05,Load.31097,BUS1,PHASE_3,None
SmartMeter,31098,1,0,0,15000,1.667e-05,Load.31098,BUS1,PHASE_3,None
SmartMeter,31099,1,0,0,15000,1.667e-05,Load.31099,BUS1,PHASE_2,None
SmartMeter,31100,1,0,0,15000,1.667e-05,Load.31100,BUS1,PHASE_2,None
SmartMeter,31101,1,0,0,15000,1.667e-05,Load.31101,BUS1,PHASE_1,None
SmartMeter,31102,1,0,0,15000,1.667e-05,Load.31102,BUS1,PHASE_3,None
SmartMeter,31103,1,0,0,15000,1.667e-05,Load.31103,BUS1,PHASE_1,None
SmartMeter,31104,1,0,0,15000,1.667e-05,Load.31104,BUS1,PHASE_1,None
SmartMeter,31105,1,0,0,15000,1.667e-05,Load.31105,BUS1,PHASE_2,None
SmartMeter,31106,1,0,0,15000,1.667e-05,Load.31106,BUS1,PHASE_1,None
SmartMeter,31107,1,0,0,15000,1.667e-05,Load.31107,BUS1,PHASE_1,None
SmartMeter,31108,1,0,0,15000,1.667e-05,Load.31108,BUS1,PHASE_2,None
SmartMeter,31109,1,0,0,15000,1.667e-05,Load.31109,BUS1,PHASE_1,None
SmartMeter,31110,1,0,0,15000,1.667e-05,Load.31110,BUS1,PHASE_1,None
SmartMeter,32056,1,0,0,15000,1.667e-05,Load.32056,BUS1,PHASE_1,None
SmartMeter,32057,1,0,0,15000,1.667e-05,Load.32057,BUS1,PHASE_2,None
SmartMeter,32058,1,0,0,15000,1.667e-05,Load.32058,BUS1,PHASE_1,None
SmartMeter,32059,1,0,0,15000,1.667e-05,Load.32059,BUS1,PHASE_1,None
SmartMeter,32060,1,0,0,15000,1.667e-05,Load.32060,BUS1,PHASE_1,None
SmartMeter,32061,1,0,0,15000,1.667e-05,Load.32061,BUS1,PHASE_2,None
SmartMeter,32062,1,0,0,15000,1.667e-05,Load.32062,BUS1,PHASE_2,None
SmartMeter,32063,1,0,0,15000,1.667e-05,Load.32063,BUS1,PHASE_3,None
SmartMeter,32064,1,0,0,15000,1.667e-05,Load.32064,BUS1,PHASE_1,None
SmartMeter,32065,1,0,0,15000,1.667e-05,Load.32065,BUS1,PHASE_2,None
SmartMeter,32066,1,0,0,15000,1.667e-05,Load.32066,BUS1,PHASE_2,None
SmartMeter,32067,1,0,0,15000,1.667e-05,Load.32067,BUS1,PHASE_3,None
SmartMeter,32068,1,0,0,15000,1.667e-05,Load.32068,BUS1,PHASE_2,None
SmartMeter,32069,1,0,0,15000,1.667e-05,Load.32069,BUS1,PHASE_1,None
SmartMeter,32070,1,0,0,15000,1.667e-05,Load.32070,BUS1,PHASE_2,None
SmartMeter,32071,1,0,0,15000,1.667e-05,Load.32071,BUS1,PHASE_3,None
SmartMeter,32072,1,0,0,15000,1.667e-05,Load.32072,BUS1,PHASE_3,None
SmartMeter,32073,1,0,0,15000,1.667e-05,Load.32073,BUS1,PHASE_3,None
SmartMeter,32074,1,0,0,15000,1.667e-05,Load.32074,BUS1,PHASE_3,None
SmartMeter,32075,1,0,0,15000,1.667e-05,Load.32075,BUS1,PHASE_1,None
SmartMeter,32076,1,0,0,15000,1.667e-05,Load.32076,BUS1,PHASE_1,None
SmartMeter,32077,1,0,0,15000,1.667e-05,Load.32077,BUS1,PHASE_1,None
SmartMeter,32078,1,0,0,15000,1.667e-05,Load.32078,BUS1,PHASE_2,None
SmartMeter,32079,1,0,0,15000,1.667e-05,Load.32079,BUS1,PHASE_3,None
SmartMeter,32080,1,0,0,15000,1.667e-05,Load.32080,BUS1,PHASE_1,None
SmartMeter,32081,1,0,0,15000,1.667e-05,Load.32081,BUS1,PHASE_2,None
SmartMeter,32082,1,0,0,15000,1.667e-05,Load.32082,BUS1,PHASE_3,None
SmartMeter,32083,1,0,0,15000,1.667e-05,Load.32083,BUS1,PHASE_3,None
SmartMeter,32084,1,0,0,15000,1.667e-05,Load.32084,BUS1,PHASE_1,None
SmartMeter,32085,1,0,0,15000,1.667e-05,Load.32085,BUS1,PHASE_1,None
SmartMeter,32086,1,0,0,15000,1.667e-05,Load.32086,BUS1,PHASE_1,None
SmartMeter,32087,1,0,0,15000,1.667e-05,Load.32087,BUS1,PHASE_3,None
SmartMeter,32088,1,0,0,15000,1.667e-05,Load.32088,BUS1,PHASE_3,None
SmartMeter,32089,1,0,0,15000,1.667e-05,Load.32089,BUS1,PHASE_1,None
SmartMeter,32090,1,0,0,15000,1.667e-05,Load.32090,BUS1,PHASE_2,None
SmartMeter,32091,1,0,0,15000,1.667e-05,Load.32091,BUS1,PHASE_2,None
SmartMeter,32092,1,0,0,15000,1.667e-05,Load.32092,BUS1,PHASE_2,None
SmartMeter,32093,1,0,0,15000,1.667e-05,Load.32093,BUS1,PHASE_2,None
SmartMeter,32094,1,0,0,15000,1.667e-05,Load.32094,BUS1,PHASE_3,None
SmartMeter,32095,1,0,0,15000,1.667e-05,Load.32095,BUS1,PHASE_2,None
SmartMeter,32096,1,0,0,15000,1.667e-05,Load.32096,BUS1,PHASE_2,None
SmartMeter,32097,1,0,0,15000,1.667e-05,Load.32097,BUS1,PHASE_3,None
SmartMeter,32098,1,0,0,15000,1.667e-05,Load.32098,BUS1,PHASE_3,None
SmartMeter,32099,1,0,0,15000,1.667e-05,Load.32099,BUS1,PHASE_2,None
SmartMeter,32100,1,0,0,15000,1.667e-05,Load.32100,BUS1,PHASE_2,None
SmartMeter,32101,1,0,0,15000,1.667e-05,Load.32101,BUS1,PHASE_1,None
SmartMeter,32102,1,0,0,15000,1.667e-05,Load.32102,BUS1,PHASE_3,None
SmartMeter,32103,1,0,0,15000,1.667e-05,Load.32103,BUS1,PHASE_1,None
SmartMeter,32104,1,0,0,15000,1.667e-05,Load.32104,BUS1,PHASE_1,None
SmartMeter,32105,1,0,0,15000,1.667e-05,Load.32105,BUS1,PHASE_2,None
SmartMeter,32106,1,0,0,15000,1.667e-05,Load.32106,BUS1,PHASE_1,None
SmartMeter,32107,1,0,0,15000,1.667e-05,Load.32107,BUS1,PHASE_1,None
SmartMeter,32108,1,0,0,15000,1.667e-05,Load.32108,BUS1,PHASE_2,None
SmartMeter,32109,1,0,0,15000,1.667e-05,Load.32109,BUS1,PHASE_1,None
SmartMeter,32110,1,0,0,15000,1.667e-05,Load.32110,BUS1,PHASE_1,None
SmartMeter,33056,1,0,0,15000,1.667e-05,Load.33056,BUS1,PHASE_1,None
SmartMeter,33057,1,0,0,15000,1.667e-05,Load.33057,BUS1,PHASE_2,None
SmartMeter,33058,1,0,0,15000,1.667e-05,Load.33058,BUS1,PHASE_1,None
SmartMeter,33059,1,0,0,15000,1.667e-05,Load.33059,BUS1,PHASE_1,None
SmartMeter,33060,1,0,0,15000,1.667e-05,Load.33060,BUS1,PHASE_1,None
SmartMeter,33061,1,0,0,15000,1.667e-05,Load.33061,BUS1,PHASE_2,None
SmartMeter,33062,1,0,0,15000,1.667e-05,Load.33062,BUS1,PHASE_2,None
SmartMeter,33063,1,0,0,15000,1.667e-05,Load.33063,BUS1,PHASE_3,None
SmartMeter,33064,1,0,0,15000,1.667e-05,Load.33064,BUS1,PHASE_1,None
SmartMeter,33065,1,0,0,15000,1.667e-05,Load.33065,BUS1,PHASE_2,None
SmartMeter,33066,1,0,0,15000,1.667e-05,Load.33066,BUS1,PHASE_2,None
SmartMeter,33067,1,0,0,15000,1.667e-05,Load.33067,BUS1,PHASE_3,None
SmartMeter,33068,1,0,0,15000,1.667e-05,Load.33068,BUS1,PHASE_2,None
SmartMeter,33069,1,0,0,15000,1.667e-05,Load.33069,BUS1,PHASE_1,None
SmartMeter,33070,1,0,0,15000,1.667e-05,Load.33070,BUS1,PHASE_2,None
SmartMeter,33071,1,0,0,15000,1.667e-05,Load.33071,BUS1,PHASE_3,None
SmartMeter,33072,1,0,0,15000,1.667e-05,Load.33072,BUS1,PHASE_3,None
SmartMeter,33073,1,0,0,15000,1.667e-05,Load.33073,BUS1,PHASE_3,None
SmartMeter,33074,1,0,0,15000,1.667e-05,Load.33074,BUS1,PHASE_3,None
SmartMeter,33075,1,0,0,15000,1.667e-05,Load.33075,BUS1,PHASE_1,None
SmartMeter,33076,1,0,0,15000,1.667e-05,Load.33076,BUS1,PHASE_1,None
SmartMeter,33077,1,0,0,15000,1.667e-05,Load.33077,BUS1,PHASE_1,None
SmartMeter,33078,1,0,0,15000,1.667e-05,Load.33078,BUS1,PHASE_2,None
SmartMeter,33079,1,0,0,15000,1.667e-05,Load.33079,BUS1,PHASE_3,None
SmartMeter,33080,1,0,0,15000,1.667e-05,Load.33080,BUS1,PHASE_1,None
SmartMeter,33081,1,0,0,15000,1.667e-05,Load.33081,BUS1,PHASE_2,None
SmartMeter,33082,1,0,0,15000,1.667e-05,Load.33082,BUS1,PHASE_3,None
SmartMeter,33083,1,0,0,15000,1.667e-05,Load.33083,BUS1,PHASE_3,None
SmartMeter,33084,1,0,0,15000,1.667e-05,Load.33084,BUS1,PHASE_1,None
SmartMeter,33085,1,0,0,15000,1.667e-05,Load.33085,BUS1,PHASE_1,None
SmartMeter,33086,1,0,0,15000,1.667e-05,Load.33086,BUS1,PHASE_1,None
SmartMeter,33087,1,0,0,15000,1.667e-05,Load.33087,BUS1,PHASE_3,None
SmartMeter,33088,1,0,0,15000,1.667e-05,Load.33088,BUS1,PHASE_3,None
SmartMeter,33089,1,0,0,15000,1.667e-05,Load.33089,BUS1,PHASE_1,None
SmartMeter,33090,1,0,0,15000,1.667e-05,Load.33090,BUS1,PHASE_2,None
SmartMeter,33091,1,0,0,15000,1.667e-05,Load.33091,BUS1,PHASE_2,None
SmartMeter,33092,1,0,0,15000,1.667e-05,Load.33092,BUS1,PHASE_2,None
SmartMeter,33093,1,0,0,15000,1.667e-05,Load.33093,BUS1,PHASE_2,None
SmartMeter,33094,1,0,0,15000,1.667e-05,Load.33094,BUS1,PHASE_3,None
SmartMeter,33095,1,0,0,15000,1.667e-05,Load.33095,BUS1,PHASE_2,None
SmartMeter,33096,1,0,0,15000,1.667e-05,Load.33096,BUS1,PHASE_2,None
SmartMeter,33097,1,0,0,15000,1.667e-05,Load.33097,BUS1,PHASE_3,None
SmartMeter,33098,1,0,0,15000,1.667e-05,Load.33098,BUS1,PHASE_3,None
SmartMeter,33099,1,0,0,15000,1.667e-05,Load.33099,BUS1,PHASE_2,None
SmartMeter,33100,1,0,0,15000,1.667e-05,Load.33100,BUS1,PHASE_2,None
SmartMeter,33101,1,0,0,15000,1.667e-05,Load.33101,BUS1,PHASE_1,None
SmartMeter,33102,1,0,0,15000,1.667e-05,Load.33102,BUS1,PHASE_3,None
SmartMeter,33103,1,0,0,15000,1.667e-05,Load.33103,BUS1,PHASE_1,None
SmartMeter,33104,1,0,0,15000,1.667e-05,Load.33104,BUS1,PHASE_1,None
SmartMeter,33105,1,0,0,15000,1.667e-05,Load.33105,BUS1,PHASE_2,None
SmartMeter,33106,1,0,0,15000,1.667e-05,Load.33106,BUS1,PHASE_1,None
SmartMeter,33107,1,0,0,15000,1.667e-05,Load.33107,BUS1,PHASE_1,None
SmartMeter,33108,1,0,0,15000,1.667e-05,Load.33108,BUS1,PHASE_2,None
SmartMeter,33109,1,0,0,15000,1.667e-05,Load.33109,BUS1,PHASE_1,None
SmartMeter,33110,1,0,0,15000,1.667e-05,Load.33110,BUS1,PHASE_1,None
